bedrooms,rent,sqft,date,longitude,latitude
3.0,1450.0,1680.0,2014-06-24,-119.880624,36.83754
2.0,595.0,,2014-05-22,-96.3123,30.6045
2.0,700.0,,2014-07-05,-92.4472,44.967
,675.0,,2014-05-30,-76.769757,39.297576
,,,2014-06-11,-98.4967,29.6562
2.0,650.0,886.0,2014-07-01,-83.70535799999998,42.821366
1.0,610.0,790.0,2014-06-23,-97.413615,32.735841
2.0,2005.0,1047.0,2014-06-15,-95.378172,29.749456
1.0,1500.0,,2014-05-23,-71.126942,42.352326
2.0,650.0,,2014-05-16,-92.315047,38.946159
2.0,525.0,,2014-06-30,-122.9054,42.2818
3.0,1525.0,1150.0,2014-05-31,-117.6043,33.8419
2.0,1795.0,,2014-05-22,-71.1329,42.3535
3.0,1850.0,1940.0,2014-05-13,-75.74237600000002,41.367849
2.0,1226.0,1226.0,2014-05-21,-96.812641,32.784498
3.0,2800.0,1313.0,2014-07-01,-117.6649,33.6748
2.0,1015.0,960.0,2014-06-14,-76.237094,36.708026
2.0,699.0,1250.0,2014-07-11,-114.4042,32.6566
2.0,695.0,730.0,2014-05-14,-119.742705,36.779292
2.0,1595.0,1300.0,2014-06-22,-121.3287,38.6284
1.0,545.0,685.0,2014-06-10,-98.204663,26.229182
1.0,449.0,665.0,2014-05-24,-82.85860600000002,39.936294
1.0,809.0,756.0,2014-06-01,-77.57569699999998,37.521401
2.0,1400.0,1120.0,2014-06-11,-71.674954,42.43517
3.0,1500.0,,2014-05-23,-110.867543,32.241953
2.0,1350.0,1000.0,2014-07-07,-117.2243,33.2131
2.0,1700.0,1144.0,2014-06-21,-80.11895,25.992764
2.0,2105.0,1389.0,2014-05-28,-84.3582,33.8482
1.0,2585.0,,2014-05-15,-71.060214,42.36552
4.0,3000.0,,2014-05-25,-71.145172,42.342324
3.0,925.0,1200.0,2014-05-21,-75.1718,40.853
1.0,2550.0,,2014-05-19,-118.367611,34.094037
2.0,435.0,1000.0,2014-05-12,-81.538446,41.089864
3.0,2600.0,,2014-05-11,-71.137776,42.348337
1.0,395.0,,2014-05-22,-112.1284,33.4564
3.0,800.0,750.0,2014-06-27,-81.0334,34.0004
1.0,525.0,780.0,2014-05-25,-111.971948,33.469039
1.0,1674.0,,2014-06-22,-87.6306,41.8426
2.0,5750.0,,2014-07-04,-118.389511,34.098108
1.0,505.0,550.0,2014-05-19,-93.273537,37.204948
3.0,950.0,,2014-05-23,-80.4572,25.4573
1.0,800.0,1000.0,2014-06-21,-96.7291,33.0784
3.0,2295.0,1487.0,2014-06-19,-122.2124,38.0985
3.0,2900.0,1765.0,2014-05-12,-73.91932299999998,40.701831
2.0,1100.0,780.0,2014-06-02,-79.043648,43.130665
1.0,821.0,,2014-07-06,-94.526367,28.22697
3.0,2800.0,,2014-05-12,-71.101152,42.396319
3.0,2200.0,1650.0,2014-05-27,-87.653255,41.958632
,825.0,,2014-05-12,-87.665756,41.998231
2.0,878.0,,2014-05-21,-90.1864,38.6352
1.0,800.0,,2014-05-20,-84.4245,39.4182
1.0,1075.0,,2014-05-12,-118.348528,33.962901
1.0,495.0,,2014-07-02,-120.4649,37.2983
2.0,3400.0,,2014-05-17,-71.08379599999998,42.348367
4.0,2300.0,,2014-05-19,-87.67245600000003,41.958032
3.0,995.0,1334.0,2014-07-08,-106.554079,31.847761
1.0,495.0,,2014-05-27,-85.400609,40.195802
1.0,475.0,600.0,2014-06-16,-114.1235,36.8113
3.0,1070.0,1286.0,2014-05-28,-82.341624,27.789046000000006
2.0,2665.0,1045.0,2014-07-05,-122.036308,37.920414
2.0,559.0,720.0,2014-05-23,-106.3613,31.7814
2.0,820.0,,2014-06-22,-115.1709,36.218
2.0,600.0,,2014-05-13,-88.0346,43.1154
2.0,550.0,900.0,2014-05-27,-88.451378,43.77673400000001
3.0,895.0,1100.0,2014-05-28,-82.6386,27.7723
1.0,2300.0,780.0,2014-05-16,-71.138678,42.390657
,,,2014-05-20,-87.4186,36.5853
4.0,3300.0,3550.0,2014-07-12,-95.5066,30.1044
1.0,1500.0,700.0,2014-06-09,-122.596091,37.995323
3.0,2100.0,,2014-06-23,-87.65045500000002,41.969432
2.0,1690.0,903.0,2014-05-13,-121.825562,37.252043
4.0,600.0,,2014-05-21,-77.255455,38.872429
,,,2014-05-29,-87.6336,41.9033
2.0,2580.0,1223.0,2014-05-14,-77.22879300000002,38.872274
,695.0,,2014-06-19,-122.453163,47.264859
2.0,949.0,993.0,2014-07-12,-110.7658,32.2733
3.0,810.0,1081.0,2014-06-22,-115.304732,36.071025
1.0,966.0,833.0,2014-06-21,-80.1831,32.9756
,,,2014-05-20,-80.392971,27.32206
2.0,545.0,,2014-06-23,-117.569979,47.482292
,1286.0,,2014-05-19,-87.6943,42.0546
1.0,1595.0,,2014-06-02,-71.134674,42.34685
2.0,899.0,1024.0,2014-06-23,-83.08595600000002,40.124644
3.0,1190.0,1660.0,2014-05-25,-111.706452,33.388596
1.0,515.0,650.0,2014-06-23,-80.298386,36.14705900000001
3.0,2765.0,,2014-05-21,-71.142368,42.341889
2.0,995.0,1071.0,2014-06-15,-81.252,32.1149
4.0,2800.0,,2014-06-23,-80.363188,26.025628
1.0,910.0,750.0,2014-05-18,-117.2457,33.9553
3.0,1750.0,1600.0,2014-05-20,-122.439931,45.542835
1.0,670.0,545.0,2014-05-31,-106.5364,31.8383
2.0,1800.0,800.0,2014-05-17,-74.02708100000002,40.63304
2.0,1350.0,,2014-06-17,-120.689554,35.635388
1.0,1750.0,,2014-05-16,-71.143109,42.343878
2.0,575.0,900.0,2014-06-22,-92.449479,35.102632
2.0,475.0,,2014-05-19,-83.734202,43.006913
2.0,1500.0,1000.0,2014-06-10,-105.034457,39.77326
1.0,500.0,,2014-05-30,-111.816198,33.414246
1.0,495.0,,2014-06-12,-117.279932,47.658075
1.0,1375.0,,2014-05-28,-87.678884,41.940518
2.0,600.0,800.0,2014-06-13,-83.55762800000002,42.203836
2.0,1500.0,1300.0,2014-05-27,-87.596248,41.780434
,,,2014-06-11,-106.500999,31.766973
3.0,1499.0,1500.0,2014-05-29,-121.325142,38.012863
1.0,2300.0,1100.0,2014-07-02,-104.996437,39.750086
1.0,1615.0,700.0,2014-05-12,-71.093903,42.406918
2.0,900.0,810.0,2014-05-12,-111.9151,33.4669
4.0,2000.0,1800.0,2014-06-06,-105.038238,39.789186
3.0,405.0,,2014-07-09,-90.6965,35.833
1.0,675.0,650.0,2014-06-29,-104.8646,39.7368
2.0,1350.0,1134.0,2014-05-23,-78.473781,38.02843
2.0,1950.0,,2014-05-20,-77.0997,38.859
3.0,2295.0,1279.0,2014-05-23,-117.124043,32.931759
4.0,1500.0,1500.0,2014-06-29,-94.776566,38.857115
2.0,700.0,,2014-07-06,-84.5221,39.4059
,625.0,,2014-06-30,-91.0356,30.4273
2.0,1477.0,1167.0,2014-05-25,-96.822936,32.760517
2.0,850.0,,2014-07-01,-100.4386,31.4707
,,,2014-06-02,-118.0767,33.8405
2.0,849.0,950.0,2014-06-19,-83.656498,42.227504
1.0,575.0,600.0,2014-05-28,-75.108418,40.032215
1.0,189.0,325.0,2014-05-20,-81.29488,41.716237
2.0,1400.0,900.0,2014-05-23,-117.859719,33.865462
3.0,1995.0,,2014-05-29,-73.929452,40.68490300000001
2.0,1550.0,1061.0,2014-05-14,-122.1972,47.8401
3.0,895.0,740.0,2014-05-17,-88.443031,42.318177
1.0,1605.0,,2014-05-29,-118.4322,34.1526
1.0,950.0,,2014-05-14,-74.213911,40.768542
3.0,925.0,1673.0,2014-07-01,-88.97707,37.581725
,,,2014-05-30,-75.17399999999999,39.9811
4.0,3400.0,,2014-05-24,-73.922384,40.701102
1.0,2895.0,,2014-05-13,-118.502483,34.021204
2.0,2400.0,,2014-05-30,-76.615414,39.292327
1.0,695.0,,2014-05-11,-73.8546,42.0064
,,,2014-05-24,-87.6336,41.9033
1.0,840.0,625.0,2014-07-07,-104.894433,39.653087
4.0,1300.0,2136.0,2014-06-22,-92.0422,32.553000000000004
3.0,995.0,1500.0,2014-05-28,-92.334852,42.468108
3.0,1250.0,1230.0,2014-07-10,-121.805871,39.738528
2.0,2650.0,800.0,2014-05-23,-71.123,42.3431
2.0,1095.0,785.0,2014-07-07,-122.87369,45.496564
,1200.0,,2014-06-20,-70.6993,42.1062
2.0,1200.0,,2014-05-31,-87.705046,41.970278
2.0,595.0,,2014-07-04,-81.752658,30.282065000000006
1.0,1690.0,856.0,2014-05-26,-77.105418,38.85374
3.0,1500.0,1600.0,2014-06-14,-80.933015,29.09327
,900.0,,2014-06-24,-118.279007,34.013013
3.0,1395.0,1395.0,2014-06-16,-121.4883,38.4695
2.0,700.0,,2014-05-12,-75.94187600000002,42.113064
,,,2014-06-19,-104.87566,39.597653
2.0,540.0,840.0,2014-05-27,-84.1637,39.7155
,375.0,,2014-06-02,-83.10622099999998,42.390348
1.0,975.0,,2014-06-01,-118.17885,33.771714
1.0,1395.0,613.0,2014-06-17,-118.769503,34.269977000000004
2.0,3950.0,1000.0,2014-06-19,-122.454217,37.764311
2.0,2500.0,,2014-05-25,-80.1391,25.9449
2.0,975.0,,2014-05-22,-74.1631,40.7946
2.0,825.0,,2014-05-27,-111.9249,33.3917
3.0,1750.0,1250.0,2014-07-04,-118.0337,33.9693
3.0,2199.0,1485.0,2014-05-19,-74.06840799999998,40.794286
2.0,2690.0,,2014-05-30,-73.95225500000002,40.688275
1.0,1049.0,850.0,2014-05-30,-97.715278,30.409671000000003
4.0,850.0,1450.0,2014-05-21,-84.3888,33.7525
2.0,2050.0,900.0,2014-05-21,-71.134078,42.348625
2.0,725.0,,2014-06-12,-121.152184,38.163867
1.0,1075.0,665.0,2014-05-24,-96.799885,32.846818
1.0,539.0,543.0,2014-06-27,-106.48555,31.753881
1.0,2339.0,764.0,2014-05-13,-122.485858,37.633649
2.0,1295.0,1427.0,2014-05-20,-122.890105,45.534972
1.0,1475.0,750.0,2014-05-23,-75.187659,40.032067
2.0,600.0,,2014-06-26,-116.9897,46.7309
3.0,,,2014-05-14,-86.494587,41.942862
1.0,885.0,627.0,2014-05-22,-76.443301,39.345588
4.0,4250.0,1652.0,2014-05-17,-117.079905,32.766492
1.0,1245.0,720.0,2014-06-06,-117.833519,33.789848
2.0,1060.0,1132.0,2014-06-13,-95.4341,29.6889
2.0,1799.0,1179.0,2014-06-20,-118.426,34.4132
2.0,145.0,,2014-05-19,-93.336239,44.868158
3.0,2300.0,2100.0,2014-06-15,-81.72884,26.428769
2.0,2278.0,,2014-07-12,-122.005336,37.354549
2.0,711.0,810.0,2014-05-24,-96.338022,30.589505
2.0,400.0,800.0,2014-05-14,-83.130482,42.300644
2.0,5700.0,3.0,2014-06-14,-118.804528,34.022162
2.0,710.0,960.0,2014-06-30,-85.478551,41.174397
1.0,649.0,650.0,2014-05-27,-82.7461,28.0173
1.0,,,2014-05-15,-75.018468,39.491192
2.0,1799.0,1030.0,2014-05-22,-122.10061,37.994495
2.0,2800.0,,2014-05-24,-71.087685,42.34357
3.0,950.0,1450.0,2014-05-20,-115.979319,36.121046
2.0,1773.0,979.0,2014-06-13,-117.909224,33.675405
3.0,2300.0,,2014-05-14,-93.301216,44.952602
2.0,2690.0,,2014-05-28,-73.95225500000002,40.688275
3.0,3575.0,1508.0,2014-05-17,-87.58112,41.79576
2.0,2650.0,2000.0,2014-06-11,-97.765513,30.28697
1.0,2100.0,,2014-05-21,-73.973534,40.652346
,600.0,,2014-05-22,-87.6624,41.9719
2.0,899.0,984.0,2014-06-10,-95.858332,41.276885
1.0,385.0,,2014-07-05,-115.129133,36.164474
1.0,795.0,,2014-07-12,-87.887011,43.065789
2.0,1385.0,,2014-06-19,-104.870939,39.70958
3.0,900.0,1300.0,2014-06-02,-75.351434,39.863912
2.0,1745.0,1053.0,2014-05-11,-96.8044,32.7904
1.0,842.0,638.0,2014-05-25,-75.137132,40.317472
1.0,750.0,,2014-07-01,-105.968035,35.645469
4.0,1340.0,1040.0,2014-05-26,-121.848292,39.720969
2.0,1065.0,1140.0,2014-05-18,-94.742364,38.883646
3.0,1200.0,,2014-05-27,-75.375624,40.609921
1.0,545.0,630.0,2014-05-29,-116.568568,43.551581
2.0,1306.0,1543.0,2014-05-16,-81.16667,28.558347
4.0,1200.0,,2014-05-25,-82.370808,27.929596000000004
3.0,2500.0,,2014-06-23,-71.0052,42.4138
,,,2014-05-24,-121.0069,39.2081
3.0,1225.0,1036.0,2014-05-20,-105.026207,39.862844
2.0,3065.0,1026.0,2014-06-09,-122.27603,37.534811
2.0,975.0,864.0,2014-06-13,-122.8014,45.4094
2.0,880.0,,2014-05-12,-76.6592,39.959
2.0,800.0,900.0,2014-06-15,-110.926981,32.203651
,1100.0,,2014-06-11,-71.3009,41.9296
2.0,875.0,921.0,2014-06-25,-119.030117,35.426149
2.0,1695.0,1300.0,2014-07-06,-93.266265,44.971538
,795.0,1500.0,2014-06-11,-81.5468,41.5882
1.0,1245.0,585.0,2014-05-19,-75.1731,40.0338
1.0,500.0,1200.0,2014-06-15,-122.4248,45.1573
,535.0,,2014-06-22,-111.744261,32.894143
1.0,500.0,,2014-06-01,-111.934633,33.424762
5.0,459.0,,2014-06-11,-84.4247,44.3665
1.0,750.0,775.0,2014-05-22,-80.9167,34.0853
,1165.0,,2014-05-22,-87.65050699999998,41.932732
3.0,1695.0,,2014-06-11,-80.3368,25.8803
4.0,1395.0,,2014-05-28,-75.160124,39.986292
2.0,2500.0,,2014-05-22,-73.949915,40.676096
2.0,1045.0,827.0,2014-06-19,-122.642667,45.431367
2.0,1300.0,,2014-06-23,-72.922211,41.307343
4.0,2900.0,2789.0,2014-06-16,-122.3076,47.7933
3.0,950.0,1200.0,2014-05-24,-94.387622,39.083572
2.0,615.0,800.0,2014-05-21,-96.8318,46.9209
1.0,899.0,828.0,2014-06-23,-120.508,37.3302
3.0,2400.0,,2014-07-08,-118.043605,33.81925
1.0,1484.0,829.0,2014-05-12,-96.8081,32.779536
2.0,668.0,765.0,2014-05-26,-86.8225,33.7189
2.0,550.0,1020.0,2014-05-18,-81.410892,28.500581
2.0,1300.0,1524.0,2014-05-24,-88.16324499999997,42.359218
2.0,775.0,,2014-07-12,-119.7556,39.5473
2.0,680.0,,2014-06-02,-96.566749,39.187697
2.0,2249.0,1400.0,2014-07-02,-122.726705,38.480822
1.0,2550.0,,2014-05-16,-119.667849,34.419131
5.0,2150.0,3166.0,2014-06-25,-106.5932,31.8623
4.0,1600.0,,2014-05-13,-75.15790799999998,39.988135
1.0,656.0,617.0,2014-05-27,-75.83045200000002,39.609579
2.0,550.0,,2014-06-09,-89.931949,35.178349
1.0,759.0,500.0,2014-05-21,-93.2553,44.8756
1.0,625.0,,2014-07-01,-96.752139,43.510563
1.0,1120.0,740.0,2014-05-28,-117.136788,33.512649
,,,2014-06-02,-98.4975,29.5334
2.0,455.0,,2014-06-30,-82.687816,41.249026
3.0,13.0,,2014-06-28,-121.3238,38.0024
2.0,645.0,870.0,2014-05-16,-97.143795,32.722743
4.0,3500.0,1688.0,2014-05-14,-121.909839,37.300042
2.0,2000.0,1084.0,2014-07-09,-117.061625,32.764218
2.0,3000.0,1160.0,2014-06-20,-80.126081,25.933733
1.0,1115.0,672.0,2014-06-26,-117.073784,32.614079
3.0,2675.0,,2014-05-27,-71.097803,42.373859
1.0,1500.0,,2014-05-14,-80.19025,25.776017
1.0,1895.0,750.0,2014-06-11,-75.158642,39.957598
,610.0,,2014-06-20,-115.134174,36.12979
1.0,834.0,,2014-06-11,-79.893565,40.441019
2.0,795.0,1204.0,2014-05-14,-121.3154,37.9743
2.0,1450.0,,2014-05-24,-117.209297,32.749699
2.0,1450.0,1200.0,2014-05-25,-90.34725,38.63953400000001
1.0,1800.0,,2014-05-19,-71.0964,42.3325
2.0,1699.0,,2014-06-20,-73.91203,40.694858
3.0,1580.0,,2014-05-27,-80.403938,25.713325
3.0,1400.0,1650.0,2014-05-31,-122.297273,47.088037
,1795.0,,2014-06-14,-122.414891,37.782687
2.0,1195.0,,2014-05-30,-79.924737,40.433372
3.0,850.0,,2014-05-12,-85.3068,35.0292
1.0,650.0,,2014-05-24,-88.247015,40.120665
2.0,2460.0,,2014-05-29,-71.123857,42.339292
,,,2014-05-21,-84.436769,39.17767
2.0,4165.0,,2014-05-20,-73.95362,40.719892
1.0,1215.0,862.0,2014-07-11,-121.285286,38.795838
1.0,629.0,750.0,2014-05-14,-88.2788,40.1073
2.0,1450.0,1050.0,2014-05-22,-90.110125,29.945934
,,,2014-06-09,-93.252404,37.136979
3.0,1650.0,,2014-05-23,-75.153295,39.985902
2.0,1200.0,1236.0,2014-06-21,-80.107134,26.753478
4.0,950.0,1800.0,2014-05-13,-75.868835,41.205523
,,,2014-05-12,-71.7888,42.2894
2.0,799.0,933.0,2014-05-19,-82.8872,39.8581
2.0,725.0,817.0,2014-05-26,-91.599315,41.687269
2.0,705.0,,2014-06-21,-88.198638,43.400481
3.0,1375.0,2040.0,2014-05-14,-77.844438,39.277995
2.0,550.0,,2014-05-13,-115.121698,36.099325
1.0,900.0,,2014-06-26,-122.60821599999998,45.526773
2.0,990.0,765.0,2014-06-07,-105.117861,40.587433
2.0,3500.0,1330.0,2014-05-31,-74.03824399999998,40.738725
3.0,1000.0,1100.0,2014-06-20,-77.54717600000002,37.441792
3.0,925.0,1750.0,2014-06-24,-78.8982,35.1294
1.0,1475.0,650.0,2014-05-28,-77.017566,38.876461
1.0,1095.0,,2014-05-16,-83.7282,42.2694
1.0,1600.0,780.0,2014-05-17,-77.083591,38.835169
1.0,500.0,600.0,2014-07-10,-106.621284,35.067448
3.0,1600.0,1730.0,2014-05-13,-81.801152,26.311035
3.0,1130.0,1269.0,2014-05-23,-117.619672,34.029616
1.0,1245.0,585.0,2014-05-21,-75.1731,40.0338
3.0,950.0,1367.0,2014-07-08,-117.190369,34.541805
3.0,1250.0,1250.0,2014-05-29,-80.917916,35.067301
1.0,715.0,680.0,2014-05-22,-119.779086,36.851381
1.0,550.0,650.0,2014-05-25,-112.096046,33.516942
2.0,960.0,821.0,2014-05-11,-121.323392,38.676728
3.0,1050.0,1110.0,2014-06-13,-93.786592,32.392428
2.0,1049.0,1100.0,2014-06-23,-81.330991,28.532279
3.0,1560.0,1200.0,2014-06-11,-75.183933,39.974625
2.0,585.0,800.0,2014-07-07,-95.9999,41.2919
3.0,,1190.0,2014-05-29,-117.19202,47.654172
2.0,870.0,950.0,2014-06-02,-76.37770400000002,37.044491
,,,2014-05-14,-82.976736,39.928032
1.0,,654.0,2014-05-14,-97.6811,30.4417
3.0,1650.0,1714.0,2014-05-16,-122.328923,47.093836
,1595.0,,2014-05-25,-71.085298,42.351075
3.0,2300.0,,2014-05-25,-73.936758,40.691556
2.0,1025.0,850.0,2014-07-11,-121.7418,38.5538
2.0,3310.0,1278.0,2014-06-20,-87.609844,41.893355
2.0,865.0,,2014-05-12,-93.09327,44.94441
1.0,745.0,649.0,2014-06-01,-98.645382,29.531944
2.0,611.0,900.0,2014-05-16,-97.048563,32.726757
4.0,1750.0,2688.0,2014-05-27,-94.2136,45.6318
2.0,2035.0,1235.0,2014-07-09,-97.531417,35.492359
2.0,450.0,,2014-06-18,-89.32729,43.791552
2.0,1825.0,950.0,2014-06-30,-121.931123,37.242371
4.0,895.0,1836.0,2014-05-28,-84.3247,33.5849
3.0,530.0,1150.0,2014-05-20,-83.519178,41.632925
4.0,1500.0,3000.0,2014-06-08,-89.989739,38.656651
2.0,780.0,1150.0,2014-05-13,-86.64899799999998,36.09069
2.0,1380.0,1040.0,2014-05-13,-96.8054,32.7781
2.0,3395.0,1100.0,2014-05-22,-73.952665,40.825647
2.0,2450.0,1100.0,2014-05-28,-122.250409,37.805495
1.0,2800.0,625.0,2014-05-27,-71.075599,42.346698
2.0,575.0,931.0,2014-05-16,-115.025044,36.195161
,,,2014-05-12,-84.488433,37.967926
,550.0,400.0,2014-07-01,-97.038971,47.914049
2.0,4000.0,,2014-05-28,-74.009447,40.736614
1.0,1850.0,758.0,2014-05-16,-117.166942,32.72038
2.0,625.0,1170.0,2014-05-12,-84.359,33.5242
2.0,950.0,,2014-06-06,-122.682818,45.261131
1.0,650.0,,2014-06-30,-101.81646,33.580953
3.0,1300.0,1160.0,2014-06-15,-122.928815,45.519278
3.0,1050.0,,2014-06-20,-112.0954,33.3889
4.0,1300.0,,2014-05-16,-85.5244,42.8187
3.0,245.0,,2014-05-14,-71.45244699999998,42.763774
,,,2014-05-22,-87.6054,41.7458
1.0,1040.0,840.0,2014-06-16,-89.5522,42.9999
2.0,1800.0,1085.0,2014-06-20,-70.2589,43.6606
3.0,795.0,,2014-06-23,-85.75041999999998,38.215453
,2232.0,,2014-05-28,-71.09927900000002,42.360947
2.0,625.0,,2014-07-02,-81.51155899999998,41.065342
2.0,875.0,925.0,2014-06-28,-90.294828,38.507777
4.0,4050.0,,2014-05-26,-71.13346,42.34632
2.0,1330.0,,2014-05-23,-76.1369,43.0607
2.0,2500.0,,2014-06-24,-87.672499,41.896032
2.0,,,2014-06-26,-117.045203,48.183973
1.0,585.0,,2014-05-13,-95.9655,36.0948
1.0,560.0,600.0,2014-06-09,-106.5364,31.8383
2.0,794.0,845.0,2014-05-19,-95.196908,29.52611
2.0,1525.0,1023.0,2014-06-29,-117.0707,32.5753
3.0,2395.0,1500.0,2014-05-19,-118.11311200000002,33.848695
1.0,975.0,500.0,2014-05-30,-87.80799999999999,41.9222
1.0,435.0,,2014-05-16,-86.845636,40.392679
1.0,841.0,820.0,2014-05-15,-82.4455,28.0772
4.0,1850.0,,2014-06-09,-104.777088,38.960334
3.0,1100.0,,2014-05-22,-87.6543,41.7411
3.0,1050.0,,2014-06-21,-77.947907,39.478848
2.0,2824.0,1163.0,2014-05-17,-71.186908,42.364414
,499.0,,2014-05-15,-115.058703,36.166119
1.0,2100.0,,2014-05-20,-87.64745,41.888996
3.0,1500.0,1600.0,2014-06-01,-111.091304,45.686816
1.0,715.0,,2014-05-30,-74.9067,39.8845
,750.0,,2014-06-20,-87.6689,42.0095
2.0,2900.0,,2014-05-11,-73.98088800000002,40.675778
,600.0,600.0,2014-07-08,-121.510878,38.59095900000001
2.0,775.0,965.0,2014-05-28,-84.19713399999998,33.518398
3.0,855.0,1510.0,2014-05-20,-81.9392,28.0381
2.0,4166.0,,2014-05-22,-73.907199,40.697342
1.0,3700.0,,2014-06-23,-74.00731999999998,40.727328
1.0,659.0,702.0,2014-05-29,-97.549467,35.616586
2.0,1450.0,850.0,2014-06-23,-118.599665,34.227984
3.0,2350.0,2801.0,2014-05-22,-81.722771,26.160927
2.0,1957.0,,2014-07-09,-122.732756,38.466241
1.0,450.0,,2014-05-14,-98.5697,29.5042
2.0,880.0,850.0,2014-06-10,-111.912146,40.841411
1.0,1450.0,1500.0,2014-05-30,-74.4747,40.2214
,600.0,,2014-05-16,-98.6006,29.5189
1.0,899.0,620.0,2014-05-16,-96.79736,32.781931
2.0,560.0,,2014-05-26,-87.739851,43.738025
2.0,1635.0,929.0,2014-05-30,-117.83699,33.87007
3.0,1100.0,1140.0,2014-06-07,-95.611411,30.104291
1.0,400.0,,2014-06-30,-94.5394,39.1068
3.0,1800.0,1850.0,2014-05-20,-93.278084,44.906013
3.0,99.0,975.0,2014-06-21,-115.105461,36.158827
1.0,950.0,700.0,2014-06-16,-96.913662,32.983971999999994
2.0,1950.0,,2014-05-12,-73.871915,40.67540200000001
3.0,2400.0,3000.0,2014-06-11,-105.9886,35.8195
3.0,2650.0,1246.0,2014-05-22,-121.861639,37.705689
3.0,2245.0,,2014-06-11,-87.6528,41.9399
1.0,1990.0,,2014-06-16,-118.347311,34.128407
3.0,1400.0,,2014-05-18,-76.7324,37.2732
2.0,600.0,,2014-05-21,-97.2613,37.6379
,1600.0,,2014-05-29,-73.8473,40.7229
4.0,1200.0,,2014-06-08,-90.671927,42.505352
,350.0,,2014-06-27,-91.505518,44.80858900000001
1.0,850.0,,2014-07-07,-116.538785,33.815274
,65.0,360.0,2014-05-11,-157.8266,21.2811
1.0,535.0,576.0,2014-07-09,-98.439775,34.585638
2.0,2700.0,,2014-05-19,-74.086342,40.610726
4.0,2600.0,2500.0,2014-05-27,-71.27050899999998,42.075789
4.0,3995.0,2600.0,2014-05-28,-115.2755,36.1302
2.0,1785.0,1190.0,2014-07-11,-117.96967,33.770794
1.0,1396.0,619.0,2014-06-16,-117.735927,33.980685
1.0,999.0,850.0,2014-05-19,-83.7068,42.3042
,1.0,,2014-05-14,-98.4975,29.5334
2.0,845.0,1224.0,2014-06-16,-80.956112,33.981655
2.0,925.0,950.0,2014-06-09,-121.839259,38.455405
,,,2014-05-18,-80.253,26.6627
2.0,650.0,900.0,2014-05-22,-116.2461,43.594048
2.0,499.0,,2014-06-02,-112.110648,33.502241999999995
3.0,2000.0,,2014-06-02,-71.9774,41.3616
1.0,1425.0,,2014-05-15,-122.356582,47.621106
,1800.0,,2014-05-16,-73.97641899999998,40.665373
1.0,890.0,1105.0,2014-05-14,-82.322968,28.144657
2.0,875.0,,2014-05-13,-98.3627,29.5182
6.0,1495.0,3700.0,2014-05-19,-84.2143,33.7278
4.0,2300.0,,2014-06-24,-76.923802,39.011031
4.0,1795.0,2062.0,2014-05-19,-121.320026,38.888594
1.0,1650.0,,2014-05-16,-71.113348,42.370098
2.0,895.0,1068.0,2014-05-27,-81.326428,28.789902
2.0,775.0,1040.0,2014-07-12,-112.01501,33.639075
3.0,719.0,,2014-06-16,-76.6393,39.3064
3.0,849.0,1050.0,2014-06-02,-111.826877,33.43522
2.0,720.0,850.0,2014-06-20,-115.0902,36.1232
4.0,3200.0,2691.0,2014-06-02,-118.620904,34.152308000000005
2.0,560.0,,2014-07-06,-88.869438,44.259815
3.0,1895.0,1400.0,2014-05-12,-81.776175,26.275907
4.0,1890.0,,2014-05-22,-80.4401,25.6964
1.0,1804.0,,2014-05-20,-77.043592,38.921359
3.0,1150.0,1750.0,2014-05-13,-115.271838,36.165285
1.0,1465.0,,2014-06-21,-87.642403,41.935583
3.0,4200.0,1800.0,2014-05-31,-71.107282,42.34787
2.0,599.0,700.0,2014-06-03,-119.8239,39.498000000000005
2.0,625.0,1081.0,2014-05-21,-115.069334,36.188563
1.0,5846911.0,636.0,2014-06-28,-106.567567,31.845204
2.0,500.0,,2014-06-15,-84.6244,42.7376
1.0,1095.0,613.0,2014-06-16,-104.975336,39.728987
2.0,894.0,1064.0,2014-05-16,-88.190155,30.618176
1.0,1350.0,543.0,2014-05-19,-117.074711,33.001466
2.0,3200.0,1200.0,2014-06-22,-71.06926899999998,42.364918
1.0,679.0,700.0,2014-05-26,-83.664061,42.254543
4.0,1950.0,2538.0,2014-06-14,-117.1783,33.569
3.0,2800.0,1647.0,2014-05-28,-80.08639000000002,26.347576
2.0,3500.0,,2014-05-27,-73.992147,40.666447
1.0,850.0,,2014-05-27,-118.405312,34.220517
1.0,595.0,678.0,2014-05-31,-81.5864,30.3704
2.0,1495.0,,2014-06-02,-87.66585400000002,41.925232
,2647.0,907.0,2014-06-01,-118.3254,34.1005
1.0,530.0,,2014-06-02,-85.380678,40.191713
,1545.0,,2014-06-24,-87.62428299999998,41.896741
,,,2014-05-21,-82.556,28.0068
3.0,2550.0,1440.0,2014-05-13,-122.346438,47.64232
1.0,590.0,,2014-05-27,-88.776574,41.943533
1.0,2250.0,,2014-06-11,-73.96032,40.773008
3.0,1600.0,1773.0,2014-05-20,-121.4345,37.7383
2.0,850.0,918.0,2014-07-05,-119.7178,39.5502
2.0,1251.0,1150.0,2014-05-15,-86.466574,35.869332
,1698.0,605.0,2014-05-31,-117.830257,33.688353
1.0,1700.0,,2014-06-20,-71.14755500000003,42.344171
4.0,1550.0,1853.0,2014-06-20,-111.9249,33.3917
